Date,Adj Close
02/06/1987,280.04
02/09/1987,278.16
02/10/1987,275.07
02/11/1987,277.54
02/12/1987,275.62
02/13/1987,279.7
02/17/1987,285.49
02/18/1987,285.42
02/19/1987,285.57
02/20/1987,285.48
02/23/1987,282.38
02/24/1987,282.88
02/25/1987,284
02/26/1987,282.96
02/27/1987,284.2
03/02/1987,283
03/03/1987,284.12
03/04/1987,288.62
03/05/1987,290.52
03/06/1987,290.66
03/09/1987,288.3
03/10/1987,290.86
03/11/1987,290.31
03/12/1987,291.22
03/13/1987,289.89
03/16/1987,288.23
03/17/1987,292.47
03/18/1987,292.78
03/19/1987,294.08
03/20/1987,298.17
03/23/1987,301.16
03/24/1987,301.64
03/25/1987,300.38
03/26/1987,300.93
03/27/1987,296.13
03/30/1987,289.2
03/31/1987,291.7
04/01/1987,292.38
04/02/1987,293.63
04/03/1987,300.41
04/06/1987,301.95
04/07/1987,296.69
04/08/1987,297.26
04/09/1987,292.86
04/10/1987,292.49
04/13/1987,285.62
04/14/1987,279.16
04/15/1987,284.44
04/16/1987,286.91
04/20/1987,286.09
04/21/1987,293.07
04/22/1987,287.19
04/23/1987,286.82
04/24/1987,281.52
04/27/1987,281.83
04/28/1987,282.51
04/29/1987,284.57
04/30/1987,288.36
05/01/1987,288.03
05/04/1987,289.36
05/05/1987,295.34
05/06/1987,295.47
05/07/1987,294.71
05/08/1987,293.37
05/11/1987,291.57
05/12/1987,293.3
05/13/1987,293.98
05/14/1987,294.24
05/15/1987,287.43
05/18/1987,286.65
05/19/1987,279.62
05/20/1987,278.21
05/21/1987,280.17
05/22/1987,282.16
05/26/1987,289.11
05/27/1987,288.73
05/28/1987,290.76
05/29/1987,290.1
06/01/1987,289.83
06/02/1987,288.46
06/03/1987,293.47
06/04/1987,295.09
06/05/1987,293.45
06/08/1987,296.72
06/09/1987,297.28
06/10/1987,297.47
06/11/1987,298.73
06/12/1987,301.62
06/15/1987,303.14
06/16/1987,304.76
06/17/1987,304.81
06/18/1987,305.69
06/19/1987,306.97
06/22/1987,309.65
06/23/1987,308.43
06/24/1987,306.86
06/25/1987,308.96
06/26/1987,307.16
06/29/1987,307.9
06/30/1987,304
07/01/1987,302.94
07/02/1987,305.63
07/06/1987,304.92
07/07/1987,307.4
07/08/1987,308.29
07/09/1987,307.52
07/10/1987,308.37
07/13/1987,307.63
07/14/1987,310.68
07/15/1987,310.42
07/16/1987,312.7
07/17/1987,314.59
07/20/1987,311.39
07/21/1987,308.55
07/22/1987,308.47
07/23/1987,307.81
07/24/1987,309.27
07/27/1987,310.65
07/28/1987,312.33
07/29/1987,315.65
07/30/1987,318.05
07/31/1987,318.66
08/03/1987,317.57
08/04/1987,316.23
08/05/1987,318.45
08/06/1987,322.09
08/07/1987,323
08/10/1987,328
08/11/1987,333.33
08/12/1987,332.39
08/13/1987,334.65
08/14/1987,333.99
08/17/1987,334.11
08/18/1987,329.25
08/19/1987,329.83
08/20/1987,334.84
08/21/1987,335.9
08/24/1987,333.33
08/25/1987,336.77
08/26/1987,334.57
08/27/1987,331.38
08/28/1987,327.04
08/31/1987,329.8
09/01/1987,323.4
09/02/1987,321.68
09/03/1987,320.21
09/04/1987,316.7
09/08/1987,313.56
09/09/1987,313.92
09/10/1987,317.13
09/11/1987,321.98
09/14/1987,323.08
09/15/1987,317.74
09/16/1987,314.86
09/17/1987,314.93
09/18/1987,314.86
09/21/1987,310.54
09/22/1987,319.5
09/23/1987,321.19
09/24/1987,319.72
09/25/1987,320.16
09/28/1987,323.2
09/29/1987,321.69
09/30/1987,321.83
10/01/1987,327.33
10/02/1987,328.07
10/05/1987,328.08
10/06/1987,319.22
10/07/1987,318.54
10/08/1987,314.16
10/09/1987,311.07
10/12/1987,309.39
10/13/1987,314.52
10/14/1987,305.23
10/15/1987,298.08
10/16/1987,282.7
10/19/1987,224.84
10/20/1987,236.83
10/21/1987,258.38
10/22/1987,248.25
10/23/1987,248.22
10/26/1987,227.67
10/27/1987,233.19
10/28/1987,233.28
10/29/1987,244.77
10/30/1987,251.79
11/02/1987,255.75
11/03/1987,250.82
11/04/1987,248.96
11/05/1987,254.48
11/06/1987,250.41
11/09/1987,243.17
11/10/1987,239
11/11/1987,241.9
11/12/1987,248.52
11/13/1987,245.64
11/16/1987,246.76
11/17/1987,243.04
11/18/1987,245.55
11/19/1987,240.05
11/20/1987,242
11/23/1987,242.99
11/24/1987,246.39
11/25/1987,244.1
11/27/1987,240.34
11/30/1987,230.3
12/01/1987,232
12/02/1987,233.45
12/03/1987,225.21
12/04/1987,223.92
12/07/1987,228.76
12/08/1987,234.91
12/09/1987,238.89
12/10/1987,233.57
12/11/1987,235.32
12/14/1987,242.19
12/15/1987,242.81
12/16/1987,248.08
12/17/1987,242.98
12/18/1987,249.16
12/21/1987,249.54
12/22/1987,249.95
12/23/1987,253.16
12/24/1987,252.03
12/28/1987,245.57
12/29/1987,244.59
12/30/1987,247.86
12/31/1987,247.08
01/04/1988,255.94
01/05/1988,258.63
01/06/1988,258.89
01/07/1988,261.07
01/08/1988,243.4
01/11/1988,247.49
01/12/1988,245.42
01/13/1988,245.81
01/14/1988,245.88
01/15/1988,252.05
01/18/1988,251.88
01/19/1988,249.32
01/20/1988,242.63
01/21/1988,243.14
01/22/1988,246.5
01/25/1988,252.17
01/26/1988,249.57
01/27/1988,249.38
01/28/1988,253.29
01/29/1988,257.07
02/01/1988,255.04
02/02/1988,255.57
02/03/1988,252.21
02/04/1988,252.21
02/05/1988,250.96
02/08/1988,249.1
02/09/1988,251.72
02/10/1988,256.66
02/11/1988,255.95
02/12/1988,257.63
02/16/1988,259.83
02/17/1988,259.21
02/18/1988,257.91
02/19/1988,261.61
02/22/1988,265.64
02/23/1988,265.02
02/24/1988,264.43
02/25/1988,261.58
02/26/1988,262.46
02/29/1988,267.82
03/01/1988,267.22
03/02/1988,267.98
03/03/1988,267.88
03/04/1988,267.3
03/07/1988,267.38
03/08/1988,269.43
03/09/1988,269.06
03/10/1988,263.84
03/11/1988,264.94
03/14/1988,266.37
03/15/1988,266.13
03/16/1988,268.65
03/17/1988,271.22
03/18/1988,271.12
03/21/1988,268.74
03/22/1988,268.84
03/23/1988,268.91
03/24/1988,263.35
03/25/1988,258.51
03/28/1988,258.06
03/29/1988,260.07
03/30/1988,258.07
03/31/1988,258.89
04/04/1988,256.09
04/05/1988,258.51
04/06/1988,265.49
04/07/1988,266.16
04/08/1988,269.43
04/11/1988,270.16
04/12/1988,271.37
04/13/1988,271.58
04/14/1988,259.75
04/15/1988,259.77
04/18/1988,259.21
04/19/1988,257.92
04/20/1988,256.13
04/21/1988,256.42
04/22/1988,260.14
04/25/1988,262.51
04/26/1988,263.93
04/27/1988,263.8
04/28/1988,262.61
04/29/1988,261.33
05/02/1988,261.56
05/03/1988,263
05/04/1988,260.32
05/05/1988,258.79
05/06/1988,257.48
05/09/1988,256.54
05/10/1988,257.62
05/11/1988,253.31
05/12/1988,253.85
05/13/1988,256.78
05/16/1988,258.71
05/17/1988,255.39
05/18/1988,251.35
05/19/1988,252.57
05/20/1988,253.02
05/23/1988,250.83
05/24/1988,253.51
05/25/1988,253.76
05/26/1988,254.63
05/27/1988,253.42
05/31/1988,262.16
06/01/1988,266.69
06/02/1988,265.33
06/03/1988,266.45
06/06/1988,267.05
06/07/1988,265.17
06/08/1988,271.52
06/09/1988,270.2
06/10/1988,271.26
06/13/1988,271.43
06/14/1988,274.3
06/15/1988,274.45
06/16/1988,269.77
06/17/1988,270.68
06/20/1988,268.94
06/21/1988,271.67
06/22/1988,275.66
06/23/1988,274.82
06/24/1988,273.78
06/27/1988,269.06
06/28/1988,272.31
06/29/1988,270.98
06/30/1988,273.5
07/01/1988,271.78
07/05/1988,275.81
07/06/1988,272.02
07/07/1988,271.78
07/08/1988,270.02
07/11/1988,270.55
07/12/1988,267.85
07/13/1988,269.32
07/14/1988,270.26
07/15/1988,272.05
07/18/1988,270.51
07/19/1988,268.47
07/20/1988,270
07/21/1988,266.66
07/22/1988,263.5
07/25/1988,264.68
07/26/1988,265.19
07/27/1988,262.5
07/28/1988,266.02
07/29/1988,272.02
08/01/1988,272.21
08/02/1988,272.06
08/03/1988,272.98
08/04/1988,271.93
08/05/1988,271.15
08/08/1988,269.98
08/09/1988,266.49
08/10/1988,261.9
08/11/1988,262.75
08/12/1988,262.55
08/15/1988,258.69
08/16/1988,260.56
08/17/1988,260.77
08/18/1988,261.03
08/19/1988,260.24
08/22/1988,256.98
08/23/1988,257.09
08/24/1988,261.13
08/25/1988,259.18
08/26/1988,259.68
08/29/1988,262.33
08/30/1988,262.51
08/31/1988,261.52
09/01/1988,258.35
09/02/1988,264.48
09/06/1988,265.59
09/07/1988,265.87
09/08/1988,265.88
09/09/1988,266.84
09/12/1988,266.47
09/13/1988,267.43
09/14/1988,269.31
09/15/1988,268.13
09/16/1988,270.65
09/19/1988,268.82
09/20/1988,269.73
09/21/1988,270.16
09/22/1988,269.18
09/23/1988,269.76
09/26/1988,268.88
09/27/1988,268.26
09/28/1988,269.08
09/29/1988,272.59
09/30/1988,271.91
10/03/1988,271.38
10/04/1988,270.62
10/05/1988,271.86
10/06/1988,272.39
10/07/1988,278.07
10/10/1988,278.24
10/11/1988,277.93
10/12/1988,273.98
10/13/1988,275.22
10/14/1988,275.5
10/17/1988,276.41
10/18/1988,279.38
10/19/1988,276.97
10/20/1988,282.88
10/21/1988,283.66
10/24/1988,282.28
10/25/1988,282.38
10/26/1988,281.38
10/27/1988,277.28
10/28/1988,278.53
10/31/1988,278.97
11/01/1988,279.06
11/02/1988,279.06
11/03/1988,279.2
11/04/1988,276.31
11/07/1988,273.93
11/08/1988,275.15
11/09/1988,273.33
11/10/1988,273.69
11/11/1988,267.92
11/14/1988,267.72
11/15/1988,268.34
11/16/1988,263.82
11/17/1988,264.6
11/18/1988,266.47
11/21/1988,266.22
11/22/1988,267.21
11/23/1988,269
11/25/1988,267.23
11/28/1988,268.64
11/29/1988,270.91
11/30/1988,273.7
12/01/1988,272.49
12/02/1988,271.81
12/05/1988,274.93
12/06/1988,277.59
12/07/1988,278.13
12/08/1988,276.59
12/09/1988,277.03
12/12/1988,276.52
12/13/1988,276.31
12/14/1988,275.31
12/15/1988,274.28
12/16/1988,276.29
12/19/1988,278.91
12/20/1988,277.47
12/21/1988,277.38
12/22/1988,276.87
12/23/1988,277.87
12/27/1988,276.83
12/28/1988,277.08
12/29/1988,279.4
12/30/1988,277.72
01/03/1989,275.31
01/04/1989,279.43
01/05/1989,280.01
01/06/1989,280.67
01/09/1989,280.98
01/10/1989,280.38
01/11/1989,282.01
01/12/1989,283.17
01/13/1989,283.87
01/16/1989,284.14
01/17/1989,283.55
01/18/1989,286.53
01/19/1989,286.91
01/20/1989,286.63
01/23/1989,284.5
01/24/1989,288.49
01/25/1989,289.14
01/26/1989,291.69
01/27/1989,293.82
01/30/1989,294.99
01/31/1989,297.47
02/01/1989,297.09
02/02/1989,296.84
02/03/1989,296.97
02/06/1989,296.04
02/07/1989,299.63
02/08/1989,298.65
02/09/1989,296.06
02/10/1989,292.02
02/13/1989,292.54
02/14/1989,291.81
02/15/1989,294.24
02/16/1989,294.81
02/17/1989,296.76
02/21/1989,295.98
02/22/1989,290.91
02/23/1989,292.05
02/24/1989,287.13
02/27/1989,287.82
02/28/1989,288.86
03/01/1989,287.11
03/02/1989,289.95
03/03/1989,291.18
03/06/1989,294.81
03/07/1989,293.87
03/08/1989,294.08
03/09/1989,293.93
03/10/1989,292.88
03/13/1989,295.32
03/14/1989,295.14
03/15/1989,296.67
03/16/1989,299.44
03/17/1989,292.69
03/20/1989,289.92
03/21/1989,291.33
03/22/1989,290.49
03/23/1989,288.98
03/27/1989,290.57
03/28/1989,291.59
03/29/1989,292.35
03/30/1989,292.52
03/31/1989,294.87
04/03/1989,296.39
04/04/1989,295.31
04/05/1989,296.24
04/06/1989,295.29
04/07/1989,297.16
04/10/1989,297.11
04/11/1989,298.49
04/12/1989,298.99
04/13/1989,296.4
04/14/1989,301.36
04/17/1989,301.72
04/18/1989,306.02
04/19/1989,307.15
04/20/1989,306.19
04/21/1989,309.61
04/24/1989,308.69
04/25/1989,306.75
04/26/1989,306.93
04/27/1989,309.58
04/28/1989,309.64
05/01/1989,309.12
05/02/1989,308.12
05/03/1989,308.16
05/04/1989,307.77
05/05/1989,307.61
05/08/1989,306
05/09/1989,305.19
05/10/1989,305.8
05/11/1989,306.95
05/12/1989,313.84
05/15/1989,316.16
05/16/1989,315.28
05/17/1989,317.48
05/18/1989,317.97
05/19/1989,321.24
05/22/1989,321.98
05/23/1989,318.32
05/24/1989,319.14
05/25/1989,319.17
05/26/1989,321.59
05/30/1989,319.05
05/31/1989,320.52
06/01/1989,321.97
06/02/1989,325.52
06/05/1989,322.03
06/06/1989,324.24
06/07/1989,326.95
06/08/1989,326.75
06/09/1989,326.69
06/12/1989,326.24
06/13/1989,323.91
06/14/1989,323.83
06/15/1989,320.08
06/16/1989,321.35
06/19/1989,321.89
06/20/1989,321.25
06/21/1989,320.48
06/22/1989,322.32
06/23/1989,328
06/26/1989,326.6
06/27/1989,328.44
06/28/1989,325.81
06/29/1989,319.68
06/30/1989,317.98
07/03/1989,319.23
07/05/1989,320.64
07/06/1989,321.55
07/07/1989,324.91
07/10/1989,327.07
07/11/1989,328.78
07/12/1989,329.81
07/13/1989,329.95
07/14/1989,331.84
07/17/1989,332.44
07/18/1989,331.35
07/19/1989,335.73
07/20/1989,333.51
07/21/1989,335.9
07/24/1989,333.67
07/25/1989,333.88
07/26/1989,338.05
07/27/1989,341.99
07/28/1989,342.15
07/31/1989,346.08
08/01/1989,343.75
08/02/1989,344.34
08/03/1989,344.74
08/04/1989,343.92
08/07/1989,349.41
08/08/1989,349.35
08/09/1989,346.94
08/10/1989,348.25
08/11/1989,344.74
08/14/1989,343.06
08/15/1989,344.71
08/16/1989,345.66
08/17/1989,344.45
08/18/1989,346.03
08/21/1989,340.67
08/22/1989,341.19
08/23/1989,344.7
08/24/1989,351.52
08/25/1989,350.52
08/28/1989,352.09
08/29/1989,349.84
08/30/1989,350.65
08/31/1989,351.45
09/01/1989,353.73
09/05/1989,352.56
09/06/1989,349.24
09/07/1989,348.35
09/08/1989,348.76
09/11/1989,347.66
09/12/1989,348.7
09/13/1989,345.46
09/14/1989,343.16
09/15/1989,345.06
09/18/1989,346.73
09/19/1989,346.55
09/20/1989,346.47
09/21/1989,345.7
09/22/1989,347.05
09/25/1989,344.23
09/26/1989,344.33
09/27/1989,345.1
09/28/1989,348.6
09/29/1989,349.15
10/02/1989,350.87
10/03/1989,354.71
10/04/1989,356.94
10/05/1989,356.97
10/06/1989,358.78
10/09/1989,359.8
10/10/1989,359.13
10/11/1989,356.99
10/12/1989,355.39
10/13/1989,333.65
10/16/1989,342.85
10/17/1989,341.16
10/18/1989,341.76
10/19/1989,347.13
10/20/1989,347.16
10/23/1989,344.83
10/24/1989,343.7
10/25/1989,342.5
10/26/1989,337.93
10/27/1989,335.06
10/30/1989,335.07
10/31/1989,340.36
11/01/1989,341.2
11/02/1989,338.48
11/03/1989,337.62
11/06/1989,332.61
11/07/1989,334.81
11/08/1989,338.15
11/09/1989,336.57
11/10/1989,339.1
11/13/1989,339.55
11/14/1989,337.99
11/15/1989,340.54
11/16/1989,340.58
11/17/1989,341.61
11/20/1989,339.35
11/21/1989,339.59
11/22/1989,341.91
11/24/1989,343.97
11/27/1989,345.61
11/28/1989,345.77
11/29/1989,343.6
11/30/1989,345.99
12/01/1989,350.63
12/04/1989,351.41
12/05/1989,349.58
12/06/1989,348.55
12/07/1989,347.59
12/08/1989,348.69
12/11/1989,348.56
12/12/1989,351.73
12/13/1989,352.75
12/14/1989,350.93
12/15/1989,350.14
12/18/1989,343.69
12/19/1989,342.46
12/20/1989,342.84
12/21/1989,344.78
12/22/1989,347.42
12/26/1989,346.81
12/27/1989,348.81
12/28/1989,350.67
12/29/1989,353.4
01/02/1990,359.69
01/03/1990,358.76
01/04/1990,355.67
01/05/1990,352.2
01/08/1990,353.79
01/09/1990,349.62
01/10/1990,347.31
01/11/1990,348.53
01/12/1990,339.93
01/15/1990,337
01/16/1990,340.75
01/17/1990,337.4
01/18/1990,338.19
01/19/1990,339.15
01/22/1990,330.38
01/23/1990,331.61
01/24/1990,330.26
01/25/1990,326.08
01/26/1990,325.8
01/29/1990,325.2
01/30/1990,322.98
01/31/1990,329.08
02/01/1990,328.79
02/02/1990,330.92
02/05/1990,331.85
02/06/1990,329.66
02/07/1990,333.75
02/08/1990,332.96
02/09/1990,333.62
02/12/1990,330.08
02/13/1990,331.02
02/14/1990,332.01
02/15/1990,334.89
02/16/1990,332.72
02/20/1990,327.99
02/21/1990,327.67
02/22/1990,325.7
02/23/1990,324.15
02/26/1990,328.67
02/27/1990,330.26
02/28/1990,331.89
03/01/1990,332.74
03/02/1990,335.54
03/05/1990,333.74
03/06/1990,337.93
03/07/1990,336.95
03/08/1990,340.27
03/09/1990,337.93
03/12/1990,338.67
03/13/1990,336
03/14/1990,336.87
03/15/1990,338.07
03/16/1990,341.91
03/19/1990,343.53
03/20/1990,341.57
03/21/1990,339.74
03/22/1990,335.69
03/23/1990,337.22
03/26/1990,337.63
03/27/1990,341.5
03/28/1990,342
03/29/1990,340.79
03/30/1990,339.94
04/02/1990,338.7
04/03/1990,343.64
04/04/1990,341.09
04/05/1990,340.73
04/06/1990,340.08
04/09/1990,341.37
04/10/1990,342.07
04/11/1990,341.92
04/12/1990,344.34
04/16/1990,344.74
04/17/1990,344.68
04/18/1990,340.72
04/19/1990,338.09
04/20/1990,335.12
04/23/1990,331.05
04/24/1990,330.36
04/25/1990,332.03
04/26/1990,332.92
04/27/1990,329.11
04/30/1990,330.8
05/01/1990,332.25
05/02/1990,334.48
05/03/1990,335.57
05/04/1990,338.39
05/07/1990,340.53
05/08/1990,342.01
05/09/1990,342.86
05/10/1990,343.82
05/11/1990,352
05/14/1990,354.75
05/15/1990,354.28
05/16/1990,354
05/17/1990,354.47
05/18/1990,354.64
05/21/1990,358
05/22/1990,358.43
05/23/1990,359.29
05/24/1990,358.41
05/25/1990,354.58
05/29/1990,360.65
05/30/1990,360.86
05/31/1990,361.23
06/01/1990,363.16
06/04/1990,367.4
06/05/1990,366.64
06/06/1990,364.96
06/07/1990,363.15
06/08/1990,358.71
06/11/1990,361.63
06/12/1990,366.25
06/13/1990,364.9
06/14/1990,362.9
06/15/1990,362.91
06/18/1990,356.88
06/19/1990,358.47
06/20/1990,359.1
06/21/1990,360.47
06/22/1990,355.43
06/25/1990,352.31
06/26/1990,352.06
06/27/1990,355.14
06/28/1990,357.63
06/29/1990,358.02
07/02/1990,359.54
07/03/1990,360.16
07/05/1990,355.68
07/06/1990,358.42
07/09/1990,359.52
07/10/1990,356.49
07/11/1990,361.23
07/12/1990,365.44
07/13/1990,367.31
07/16/1990,368.95
07/17/1990,367.52
07/18/1990,364.22
07/19/1990,365.32
07/20/1990,361.61
07/23/1990,355.31
07/24/1990,355.79
07/25/1990,357.09
07/26/1990,355.91
07/27/1990,353.44
07/30/1990,355.55
07/31/1990,356.15
08/01/1990,355.52
08/02/1990,351.48
08/03/1990,344.86
08/06/1990,334.43
08/07/1990,334.83
08/08/1990,338.35
08/09/1990,339.94
08/10/1990,335.52
08/13/1990,338.84
08/14/1990,339.39
08/15/1990,340.06
08/16/1990,332.39
08/17/1990,327.83
08/20/1990,328.51
08/21/1990,321.86
08/22/1990,316.55
08/23/1990,307.06
08/24/1990,311.51
08/27/1990,321.44
08/28/1990,321.34
08/29/1990,324.19
08/30/1990,318.71
08/31/1990,322.56
09/04/1990,323.09
09/05/1990,324.39
09/06/1990,320.46
09/07/1990,323.4
09/10/1990,321.63
09/11/1990,321.04
09/12/1990,322.54
09/13/1990,318.65
09/14/1990,316.83
09/17/1990,317.77
09/18/1990,318.6
09/19/1990,316.6
09/20/1990,311.48
09/21/1990,311.32
09/24/1990,304.59
09/25/1990,308.26
09/26/1990,305.06
09/27/1990,300.97
09/28/1990,306.05
10/01/1990,314.94
10/02/1990,315.21
10/03/1990,311.4
10/04/1990,312.69
10/05/1990,311.5
10/08/1990,313.48
10/09/1990,305.1
10/10/1990,300.39
10/11/1990,295.46
10/12/1990,300.03
10/15/1990,303.23
10/16/1990,298.92
10/17/1990,298.76
10/18/1990,305.74
10/19/1990,312.48
10/22/1990,314.76
10/23/1990,312.36
10/24/1990,312.6
10/25/1990,310.17
10/26/1990,304.71
10/29/1990,301.88
10/30/1990,304.06
10/31/1990,304
11/01/1990,307.02
11/02/1990,311.85
11/05/1990,314.59
11/06/1990,311.62
11/07/1990,306.01
11/08/1990,307.61
11/09/1990,313.74
11/12/1990,319.48
11/13/1990,317.67
11/14/1990,320.4
11/15/1990,317.02
11/16/1990,317.12
11/19/1990,319.34
11/20/1990,315.31
11/21/1990,316.03
11/23/1990,315.1
11/26/1990,316.51
11/27/1990,318.1
11/28/1990,317.95
11/29/1990,316.42
11/30/1990,322.22
12/03/1990,324.1
12/04/1990,326.35
12/05/1990,329.92
12/06/1990,329.07
12/07/1990,327.75
12/10/1990,328.89
12/11/1990,326.44
12/12/1990,330.19
12/13/1990,329.34
12/14/1990,326.82
12/17/1990,326.02
12/18/1990,330.05
12/19/1990,330.2
12/20/1990,330.12
12/21/1990,331.75
12/24/1990,329.9
12/26/1990,330.85
12/27/1990,328.29
12/28/1990,328.72
12/31/1990,330.22
01/02/1991,326.45
01/03/1991,321.91
01/04/1991,321
01/07/1991,315.44
01/08/1991,314.9
01/09/1991,311.49
01/10/1991,314.53
01/11/1991,315.23
01/14/1991,312.49
01/15/1991,313.73
01/16/1991,316.17
01/17/1991,327.97
01/18/1991,332.23
01/21/1991,331.06
01/22/1991,328.31
01/23/1991,330.21
01/24/1991,334.78
01/25/1991,336.07
01/28/1991,336.03
01/29/1991,335.84
01/30/1991,340.91
01/31/1991,343.93
02/01/1991,343.05
02/04/1991,348.34
02/05/1991,351.26
02/06/1991,358.07
02/07/1991,356.52
02/08/1991,359.35
02/11/1991,368.58
02/12/1991,365.5
02/13/1991,369.02
02/14/1991,364.22
02/15/1991,369.06
02/19/1991,369.39
02/20/1991,365.14
02/21/1991,364.97
02/22/1991,365.65
02/25/1991,367.26
02/26/1991,362.81
02/27/1991,367.74
02/28/1991,367.07
03/01/1991,370.47
03/04/1991,369.33
03/05/1991,376.72
03/06/1991,376.17
03/07/1991,375.91
03/08/1991,374.95
03/11/1991,372.96
03/12/1991,370.03
03/13/1991,374.57
03/14/1991,373.5
03/15/1991,373.59
03/18/1991,372.11
03/19/1991,366.59
03/20/1991,367.92
03/21/1991,366.58
03/22/1991,367.48
03/25/1991,369.83
03/26/1991,376.3
03/27/1991,375.35
03/28/1991,375.22
04/01/1991,371.3
04/02/1991,379.5
04/03/1991,378.94
04/04/1991,379.77
04/05/1991,375.36
04/08/1991,378.66
04/09/1991,373.56
04/10/1991,373.15
04/11/1991,377.63
04/12/1991,380.4
04/15/1991,381.19
04/16/1991,387.62
04/17/1991,390.45
04/18/1991,388.46
04/19/1991,384.2
04/22/1991,380.95
04/23/1991,381.76
04/24/1991,382.76
04/25/1991,379.25
04/26/1991,379.02
04/29/1991,373.66
04/30/1991,375.34
05/01/1991,380.29
05/02/1991,380.52
05/03/1991,380.8
05/06/1991,380.08
05/07/1991,377.32
05/08/1991,378.51
05/09/1991,383.25
05/10/1991,375.74
05/13/1991,376.76
05/14/1991,371.62
05/15/1991,368.57
05/16/1991,372.19
05/17/1991,372.39
05/20/1991,372.28
05/21/1991,375.35
05/22/1991,376.19
05/23/1991,374.96
05/24/1991,377.49
05/28/1991,381.94
05/29/1991,382.79
05/30/1991,386.96
05/31/1991,389.83
06/03/1991,388.06
06/04/1991,387.74
06/05/1991,385.09
06/06/1991,383.63
06/07/1991,379.43
06/10/1991,378.57
06/11/1991,381.05
06/12/1991,376.65
06/13/1991,377.63
06/14/1991,382.29
06/17/1991,380.13
06/18/1991,378.59
06/19/1991,375.09
06/20/1991,375.42
06/21/1991,377.75
06/24/1991,370.94
06/25/1991,370.65
06/26/1991,371.59
06/27/1991,374.4
06/28/1991,371.16
07/01/1991,377.92
07/02/1991,377.47
07/03/1991,373.33
07/05/1991,374.08
07/08/1991,377.94
07/09/1991,376.11
07/10/1991,375.74
07/11/1991,376.97
07/12/1991,380.25
07/15/1991,382.39
07/16/1991,381.54
07/17/1991,381.18
07/18/1991,385.37
07/19/1991,384.22
07/22/1991,382.88
07/23/1991,379.42
07/24/1991,378.64
07/25/1991,380.96
07/26/1991,380.93
07/29/1991,383.15
07/30/1991,386.69
07/31/1991,387.81
08/01/1991,387.12
08/02/1991,387.18
08/05/1991,385.06
08/06/1991,390.62
08/07/1991,390.56
08/08/1991,389.32
08/09/1991,387.12
08/12/1991,388.02
08/13/1991,389.62
08/14/1991,389.9
08/15/1991,389.33
08/16/1991,385.58
08/19/1991,376.47
08/20/1991,379.43
08/21/1991,390.59
08/22/1991,391.33
08/23/1991,394.17
08/26/1991,393.85
08/27/1991,393.06
08/28/1991,396.64
08/29/1991,396.47
08/30/1991,395.43
09/03/1991,392.15
09/04/1991,389.97
09/05/1991,389.14
09/06/1991,389.1
09/09/1991,388.57
09/10/1991,384.56
09/11/1991,385.09
09/12/1991,387.34
09/13/1991,383.59
09/16/1991,385.78
09/17/1991,385.5
09/18/1991,386.94
09/19/1991,387.56
09/20/1991,387.92
09/23/1991,385.92
09/24/1991,387.71
09/25/1991,386.88
09/26/1991,386.49
09/27/1991,385.9
09/30/1991,387.86
10/01/1991,389.2
10/02/1991,388.26
10/03/1991,384.47
10/04/1991,381.25
10/07/1991,379.5
10/08/1991,380.67
10/09/1991,376.8
10/10/1991,380.55
10/11/1991,381.45
10/14/1991,386.47
10/15/1991,391.01
10/16/1991,392.8
10/17/1991,391.92
10/18/1991,392.5
10/21/1991,390.02
10/22/1991,387.83
10/23/1991,387.94
10/24/1991,385.07
10/25/1991,384.2
10/28/1991,389.52
10/29/1991,391.48
10/30/1991,392.96
10/31/1991,392.45
11/01/1991,391.32
11/04/1991,390.28
11/05/1991,388.71
11/06/1991,389.97
11/07/1991,393.72
11/08/1991,392.89
11/11/1991,393.12
11/12/1991,396.74
11/13/1991,397.41
11/14/1991,397.15
11/15/1991,382.62
11/18/1991,385.24
11/19/1991,379.42
11/20/1991,378.53
11/21/1991,380.06
11/22/1991,376.14
11/25/1991,375.34
11/26/1991,377.96
11/27/1991,376.55
11/29/1991,375.22
12/02/1991,381.4
12/03/1991,380.96
12/04/1991,380.07
12/05/1991,377.39
12/06/1991,379.1
12/09/1991,378.26
12/10/1991,377.9
12/11/1991,377.7
12/12/1991,381.55
12/13/1991,384.47
12/16/1991,384.46
12/17/1991,382.74
12/18/1991,383.48
12/19/1991,382.52
12/20/1991,387.04
12/23/1991,396.82
12/24/1991,399.33
12/26/1991,404.84
12/27/1991,406.46
12/30/1991,415.14
12/31/1991,417.09
01/02/1992,417.26
01/03/1992,419.34
01/06/1992,417.96
01/07/1992,417.4
01/08/1992,418.1
01/09/1992,417.61
01/10/1992,415.1
01/13/1992,414.34
01/14/1992,420.44
01/15/1992,420.77
01/16/1992,418.21
01/17/1992,418.86
01/20/1992,416.36
01/21/1992,412.64
01/22/1992,418.13
01/23/1992,414.96
01/24/1992,415.48
01/27/1992,414.99
01/28/1992,414.96
01/29/1992,410.34
01/30/1992,411.62
01/31/1992,408.78
02/03/1992,409.53
02/04/1992,413.85
02/05/1992,413.84
02/06/1992,413.82
02/07/1992,411.09
02/10/1992,413.77
02/11/1992,413.76
02/12/1992,417.13
02/13/1992,413.69
02/14/1992,412.48
02/18/1992,407.38
02/19/1992,408.26
02/20/1992,413.9
02/21/1992,411.43
